league,season,team,player_name,nation_,position,age,date_of_birth,Playing Time_MP,Playing Time_Starts,minutes,Playing Time_90s,goals,assists,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,yellow_cards,red_cards,xg,Expected_npxG,xa,Expected_npxG+xAG,progressive_carries,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,90s_,Expected_G-xG,Expected_np:G-xG,Expected_npxG/Sh,Standard_Dist,Standard_FK,Standard_G/Sh,Standard_G/SoT,Standard_Gls,Standard_PK,Standard_PKatt,shots,Standard_Sh/90,Standard_SoT,Standard_SoT%,Standard_SoT/90,1/3_,Ast_,CrsPA_,Expected_A-xAG,Expected_xA,key_passes,Long_Att,Long_Cmp,Long_Cmp%,Medium_Att,Medium_Cmp,Medium_Cmp%,PPA_,PrgP_,Short_Att,Short_Cmp,Short_Cmp%,Total_Att,passes,Total_Cmp%,Total_PrgDist,Total_TotDist,xAG_,Att_,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Blocks,Outcomes_Cmp,Outcomes_Off,Pass Types_CK,Pass Types_Crs,Pass Types_Dead,Pass Types_FK,Pass Types_Live,Pass Types_Sw,Pass Types_TB,Pass Types_TI,GCA Types_Def,GCA Types_Fld,GCA Types_PassDead,GCA Types_PassLive,GCA Types_Sh,GCA Types_TO,GCA_GCA,GCA_GCA90,SCA Types_Def,SCA Types_Fld,SCA Types_PassDead,SCA Types_PassLive,SCA Types_Sh,SCA Types_TO,shot_creating_actions,SCA_SCA90,Blocks_Blocks,Blocks_Pass,Blocks_Sh,Challenges_Att,Challenges_Lost,Challenges_Tkl,Challenges_Tkl%,Clr_,Err_,interceptions,Tackles_Att 3rd,Tackles_Def 3rd,Tackles_Mid 3rd,tackles,Tackles_TklW,Tkl+Int_,Carries_1/3,Carries_CPA,Carries_Carries,Carries_Dis,Carries_Mis,Carries_PrgC,Carries_PrgDist,Carries_TotDist,Receiving_PrgR,Receiving_Rec,dribbles,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Touches_Att 3rd,Touches_Att Pen,Touches_Def 3rd,Touches_Def Pen,Touches_Live,Touches_Mid 3rd,Touches_Touches,Playing Time_Min%,Playing Time_Mn/MP,Starts_Compl,Starts_Mn/Start,Starts_Starts,Subs_Mn/Sub,Subs_Subs,Subs_unSub,Team Success (xG)_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success_PPM,Team Success_onG,Team Success_onGA,Aerial Duels_Lost,Aerial Duels_Won,Aerial Duels_Won%,Performance_2CrdY,Performance_Crs,Performance_Fld,Performance_Fls,Performance_Int,Performance_OG,Performance_Off,Performance_PKcon,Performance_PKwon,Performance_Recov,Performance_TklW,tm_sub_position,height,market_value,weight,fifa_overall,fifa_potential,key_passes_per90,def_actions_per90,standard_position,position_source,is_official,data_completeness,goals_per90,assists_per90,shots_per90,dribbles_per90,passes_per90,tackles_per90,interceptions_per90,yellow_cards_per90,red_cards_per90,xg_per90,xa_per90,progressive_carries_per90,shot_creating_actions_per90,age_score,reliability_score,core_performance,behavior_score,league_score,risk_penalty,total_score
Bundesliga,2425,Bayern Munich,Jamal Musiala,GER,MF,21.0,2003.0,25,21,1798,20,12,2,14,12,0,0,3,0,"9,3","9,3","4,5","13,8",71.0,107.0,156.0,"0,6","0,1","0,7","0,6","0,7","0,46","0,23","0,69","0,46","0,69",20,"2,7","2,7","0,14","15,1",0.0,"0,18","0,39",12,0,0,68.0,"3,4",31,"45,6","1,55",75.0,2,0.0,"-2,5","5,9",41.0,39.0,32.0,"82,1",276.0,235.0,"85,1",24.0,107.0,551.0,480.0,"87,1",942.0,778.0,"82,6",2645.0,10803.0,"4,5",942.0,0.0,0.0,0.0,33.0,778.0,5.0,7.0,8.0,23.0,2.0,914.0,2.0,14.0,6.0,1.0,1.0,0.0,4.0,1.0,2.0,9.0,"0,45",2.0,9.0,1.0,70.0,7.0,22.0,111.0,"5,56",30.0,30.0,0.0,29.0,17.0,12.0,"41,4",5.0,1.0,8.0,13.0,7.0,16.0,36.0,21.0,44.0,48.0,36.0,792.0,33.0,67.0,71.0,2300.0,4412.0,156.0,1031.0,141.0,72.0,"51,1",59.0,"41,8",636.0,163.0,94.0,7.0,1278.0,565.0,1278.0,"58,8",72,9.0,81.0,21,24.0,4,0,"-0,25","44,6","13,6",31,"1,55",33.0,"1,65","-0,77","2,44",51.0,18.0,14.0,7.0,"33,3",0.0,8.0,55.0,20,8.0,0.0,2.0,0.0,1.0,75.0,21.0,Attacking Midfield,184.0,100000000.0,72.0,86.0,93.0,2.052280311457175,2.202447163515017,AM,transfermarkt,True,1.0,0.6006674082313682,0.10011123470522804,3.403781979977753,7.057842046718576,38.9432703003337,1.8020022246941045,0.40044493882091214,0.15016685205784205,0.0,0.0,0.0,3.5539488320355948,5.556173526140156,60.0,92.78571428571428,74.4871794871795,100.0,93.0,0.0,80.73708791208792
Bundesliga,2425,Bayern Munich,Jonah Kusi-Asare,SWE,FW,17.0,2007.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,"1,12",0,"1,12","1,12","1,12",0,0,0,"0,04","14,8",0.0,0,,0,0,0,1.0,30,0,0,0,1.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,1.0,100,1.0,1.0,100,6.0,6.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,,0.0,,2.0,1.0,0.0,0.0,3.0,1.0,3.0,"0,1",3,0.0,,0,3.0,1,9,"-6,93","0,1","0,3","-0,2","-5,27",0.0,0,"-1,97",3,0.0,0.0,1.0,1.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centre-Forward,196.0,3000000.0,,,,0.0,30.0,Winger,heuristic,False,1.0,0.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.66666666666667,28.678571428571427,34.6987951807229,98.90764435695539,93.0,-3.0,54.05239019915433
Bundesliga,2425,Bayern Munich,Mathys Tel,FRA,"FW,MF",19.0,2005.0,8,2,256,"2,8",0,1,1,0,0,0,0,0,"0,7","0,7","0,3",1,6.0,9.0,34.0,0,"0,35","0,35",0,"0,35","0,26","0,1","0,36","0,26","0,36","2,8","-0,7","-0,7","0,07","18,1",0.0,0,0,0,0,0,10.0,"3,52",3,30,"1,05",5.0,1,1.0,"0,7","0,6",1.0,14.0,8.0,"57,1",43.0,39.0,"90,7",4.0,9.0,66.0,58.0,"87,9",128.0,108.0,"84,4",329.0,1721.0,"0,3",128.0,0.0,0.0,0.0,2.0,108.0,0.0,2.0,5.0,10.0,3.0,118.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,"0,7",0.0,0.0,1.0,3.0,0.0,0.0,4.0,"1,41",0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,7.0,3.0,109.0,6.0,4.0,6.0,198.0,745.0,34.0,135.0,12.0,6.0,50,6.0,50,89.0,14.0,15.0,0.0,157.0,55.0,157.0,"8,4",32,0.0,60.0,2,23.0,6,9,"0,25","7,4","2,1","5,4","1,88",3.0,"1,05",-1,"2,13",6.0,3.0,0.0,1.0,100,0.0,5.0,6.0,5,1.0,0.0,1.0,0.0,0.0,10.0,2.0,Centre-Forward,183.0,22000000.0,77.0,71.0,86.0,0.3515625,1.0546875,Winger,heuristic,False,1.0,0.0,0.3515625,3.515625,4.21875,37.96875,0.703125,0.3515625,0.0,0.0,0.0,0.0,2.109375,1.40625,73.33333333333334,37.714285714285715,54.51807228915663,100.0,93.0,-3.0,62.49027538726334
Bundesliga,2425,Bochum,Aliou Badara Baldé,GUI,"MF,FW",21.0,2002.0,5,0,91,1,0,0,0,0,0,0,1,0,"0,2","0,2","0,2","0,4",2.0,1.0,5.0,0,0,0,0,0,"0,18","0,17","0,35","0,18","0,35",1,"-0,2","-0,2","0,05","26,5",0.0,0,0,0,0,0,4.0,"3,96",1,25,"0,99",1.0,0,1.0,"-0,2","0,2",2.0,0.0,0.0,,8.0,5.0,"62,5",2.0,1.0,9.0,6.0,"66,7",20.0,11.0,55,62.0,187.0,"0,2",20.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,4.0,1.0,0.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,"2,93",2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,30.0,3.0,5.0,2.0,129.0,207.0,5.0,29.0,9.0,2.0,"22,2",6.0,"66,7",25.0,2.0,2.0,0.0,43.0,18.0,43.0,3,18,0.0,,0,18.0,5,1,"-3,02","0,9","4,5","-3,6","-3,56",-3.0,"-2,97","-2,03",0,0.0,3.0,2.0,0.0,0,0.0,4.0,0.0,1,0.0,0.0,2.0,0.0,0.0,3.0,1.0,,,,,,,1.978021978021978,0.989010989010989,Winger,heuristic,False,1.0,0.0,0.0,3.956043956043956,8.901098901098901,10.87912087912088,0.989010989010989,0.0,0.989010989010989,0.0,0.0,0.0,1.978021978021978,2.967032967032967,60.0,31.821428571428573,57.74096385542169,93.02821522309712,93.0,-3.0,60.010880304118615
Bundesliga,2425,Bochum,Mats Pannewig,GER,MF,19.0,2004.0,14,2,267,3,0,0,0,0,0,0,1,0,"0,8","0,8","0,1","0,9",3.0,10.0,16.0,0,0,0,0,0,"0,27","0,04","0,31","0,27","0,31",3,"-0,8","-0,8","0,09","14,9",0.0,0,0,0,0,0,9.0,"3,03",3,"33,3","1,01",4.0,0,0.0,"-0,1","0,1",1.0,9.0,4.0,"44,4",51.0,41.0,"80,4",0.0,10.0,51.0,43.0,"84,3",121.0,91.0,"75,2",350.0,1470.0,"0,1",121.0,0.0,1.0,0.0,3.0,91.0,1.0,1.0,3.0,1.0,0.0,119.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,9.0,2.0,0.0,11.0,"3,72",8.0,7.0,1.0,12.0,9.0,3.0,25,8.0,0.0,2.0,0.0,7.0,3.0,10.0,6.0,12.0,3.0,1.0,97.0,8.0,11.0,3.0,176.0,397.0,16.0,103.0,3.0,1.0,"33,3",2.0,"66,7",47.0,10.0,51.0,10.0,182.0,89.0,182.0,"8,7",19,0.0,61.0,2,12.0,12,14,"-0,68","3,8","7,5","-3,7","-1,25",-5.0,"-1,69","-0,75","0,29",3.0,8.0,10.0,5.0,"33,3",0.0,3.0,1.0,5,2.0,0.0,0.0,0.0,0.0,24.0,6.0,Central Midfield,195.0,2500000.0,90.0,62.0,75.0,0.33707865168539325,4.044943820224719,CM,transfermarkt,False,1.0,0.0,0.0,3.033707865168539,1.0112359550561798,30.674157303370787,3.370786516853933,0.6741573033707865,0.33707865168539325,0.0,0.0,0.0,1.0112359550561798,3.7078651685393256,73.33333333333334,38.10714285714286,48.0952380952381,100.0,93.0,-3.0,59.658928571428575
Bundesliga,2425,Bochum,Samuel Bamba,GER,"FW,MF",20.0,2004.0,5,0,27,"0,3",0,0,0,0,0,0,0,0,"0,1","0,1",0,"0,1",3.0,5.0,8.0,0,0,0,0,0,"0,35","0,1","0,45","0,35","0,45","0,3","-0,1","-0,1","0,05",22,1.0,0,0,0,0,0,2.0,"6,67",1,50,"3,33",2.0,0,1.0,0,"0,1",1.0,3.0,0.0,0,11.0,10.0,"90,9",4.0,5.0,7.0,7.0,100,22.0,17.0,"77,3",106.0,284.0,0,22.0,1.0,0.0,0.0,1.0,17.0,0.0,1.0,5.0,2.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,"6,67",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,20.0,0.0,3.0,3.0,69.0,134.0,8.0,22.0,4.0,1.0,25,3.0,75,19.0,1.0,2.0,0.0,31.0,11.0,31.0,"0,9",5,0.0,,0,5.0,5,8,"-1,3","0,3","0,9","-0,6","-1,91",-1.0,"-3,33","-2,35","0,6",0.0,1.0,2.0,1.0,"33,3",0.0,5.0,1.0,0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,Right Winger,179.0,450000.0,,,,3.333333333333333,3.333333333333333,Winger,transfermarkt,False,1.0,0.0,0.0,6.666666666666666,13.333333333333332,56.66666666666667,3.333333333333333,0.0,0.0,0.0,0.0,0.0,10.0,6.666666666666666,66.66666666666666,29.535714285714285,69.53815261044177,100.0,93.0,-3.0,67.02252581755593
Bundesliga,2425,Dortmund,Carney Chukwuemeka,ENG,MF,20.0,2003.0,10,1,253,"2,8",1,0,1,1,0,0,1,0,"0,6","0,6","0,9","1,5",15.0,18.0,24.0,"0,36",0,"0,36","0,36","0,36","0,21","0,32","0,54","0,21","0,54","2,8","0,4","0,4","0,08","17,2",0.0,"0,13","0,5",1,0,0,8.0,"2,85",2,25,"0,71",8.0,0,0.0,"-0,9","1,8",7.0,1.0,1.0,100,21.0,16.0,"76,2",6.0,18.0,82.0,69.0,"84,1",122.0,96.0,"78,7",309.0,1067.0,"0,9",122.0,0.0,0.0,0.0,5.0,96.0,0.0,1.0,1.0,2.0,1.0,120.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,"1,42",0.0,0.0,0.0,18.0,1.0,1.0,20.0,"7,11",5.0,5.0,0.0,1.0,0.0,1.0,100,1.0,0.0,1.0,2.0,3.0,2.0,7.0,5.0,8.0,10.0,9.0,107.0,7.0,11.0,15.0,313.0,545.0,24.0,119.0,13.0,7.0,"53,8",3.0,"23,1",95.0,22.0,7.0,1.0,169.0,69.0,169.0,"8,3",25,0.0,69.0,1,20.0,9,1,"1,45","8,9","3,7","5,3","1,87",11.0,"3,91","3,62","2,5",13.0,2.0,8.0,6.0,"42,9",0.0,1.0,5.0,4,1.0,0.0,1.0,0.0,0.0,12.0,5.0,Central Midfield,187.0,20000000.0,70.0,65.0,84.0,2.4901185770750986,2.8458498023715415,CM,transfermarkt,False,1.0,0.3557312252964427,0.0,2.8458498023715415,4.624505928853755,34.15019762845849,2.4901185770750986,0.3557312252964427,0.3557312252964427,0.0,0.0,0.0,5.33596837944664,7.1146245059288535,66.66666666666666,37.60714285714286,60.714285714285715,100.0,93.0,-3.0,64.2625
Bundesliga,2425,Dortmund,Cole Campbell,USA,"MF,FW",18.0,2006.0,4,0,22,"0,2",0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,"0,2",0,0,,,0.0,,,0,0,0,0.0,0,0,,0,0.0,0,1.0,0,0,0.0,1.0,1.0,100,4.0,3.0,75,1.0,0.0,9.0,8.0,"88,9",15.0,13.0,"86,7",46.0,176.0,0,15.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,1.0,34.0,57.0,1.0,13.0,1.0,0.0,0,1.0,100,8.0,0.0,4.0,2.0,21.0,9.0,21.0,"0,7",6,0.0,,0,6.0,4,8,"-2,03","0,2","0,6","-0,4","-1,48",0.0,0,"-0,59","0,75",0.0,0.0,2.0,0.0,0,0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Right Winger,170.0,5000000.0,,,,0.0,0.0,Winger,transfermarkt,False,1.0,0.0,0.0,0.0,4.090909090909091,53.18181818181819,0.0,0.0,0.0,0.0,0.0,0.0,4.090909090909091,0.0,80.0,29.357142857142858,33.0421686746988,96.39173228346456,93.0,-3.0,52.031307174705574
Bundesliga,2425,Dortmund,Gio Reyna,USA,MF,21.0,2002.0,16,3,350,"3,9",2,0,2,2,0,0,3,0,"0,2","0,2","0,2","0,4",5.0,22.0,19.0,"0,51",0,"0,51","0,51","0,51","0,04","0,06","0,1","0,04","0,1","3,9","1,8","1,8","0,06","18,3",0.0,"0,67",1,2,0,0,3.0,"0,77",2,"66,7","0,51",17.0,0,3.0,"-0,2","0,7",2.0,18.0,10.0,"55,6",63.0,48.0,"76,2",6.0,22.0,120.0,105.0,"87,5",212.0,167.0,"78,8",629.0,2403.0,"0,2",212.0,3.0,1.0,0.0,4.0,167.0,0.0,5.0,15.0,15.0,2.0,197.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,0.0,1.0,6.0,"1,54",3.0,2.0,1.0,5.0,1.0,4.0,80,9.0,0.0,0.0,4.0,3.0,0.0,7.0,0.0,7.0,5.0,0.0,150.0,7.0,9.0,5.0,289.0,651.0,19.0,181.0,7.0,4.0,"57,1",3.0,"42,9",117.0,6.0,24.0,7.0,262.0,122.0,262.0,"11,4",22,0.0,72.0,3,10.0,13,10,"0,88","7,7","2,5","5,1","1,32",7.0,"1,8","1,37","1,69",10.0,3.0,6.0,7.0,"53,8",0.0,15.0,3.0,8,0.0,0.0,0.0,0.0,0.0,19.0,0.0,,,,79.0,78.0,85.0,0.5142857142857142,1.8,DM,heuristic,False,1.0,0.5142857142857142,0.0,0.7714285714285715,1.8,42.94285714285714,1.8,0.0,0.7714285714285715,0.0,0.0,0.0,1.2857142857142856,1.542857142857143,60.0,41.07142857142857,29.967105263157897,95.44537401574802,93.0,-3.0,49.26271775649754
Bundesliga,2425,Dortmund,Jamie Gittens,ENG,"FW,MF",19.0,2004.0,32,21,1776,"19,7",8,3,11,8,0,0,4,0,"3,6","3,6","2,5","6,1",113.0,42.0,180.0,"0,41","0,15","0,56","0,41","0,56","0,18","0,13","0,31","0,18","0,31","19,7","4,4","4,4","0,07","17,1",0.0,"0,15","0,33",8,0,0,52.0,"2,64",24,"46,2","1,22",17.0,3,4.0,"0,5","4,1",21.0,38.0,19.0,50,144.0,111.0,"77,1",24.0,42.0,318.0,278.0,"87,4",558.0,427.0,"76,5",1011.0,5844.0,"2,5",558.0,0.0,0.0,0.0,22.0,427.0,2.0,2.0,49.0,8.0,1.0,548.0,3.0,4.0,5.0,0.0,0.0,0.0,4.0,0.0,6.0,10.0,"0,51",0.0,3.0,0.0,34.0,7.0,29.0,73.0,"3,7",16.0,16.0,0.0,18.0,4.0,14.0,"77,8",4.0,0.0,10.0,7.0,12.0,12.0,31.0,19.0,41.0,56.0,63.0,627.0,35.0,49.0,113.0,2826.0,5171.0,180.0,653.0,171.0,77.0,45,72.0,"42,1",520.0,110.0,85.0,8.0,873.0,293.0,873.0,58,56,4.0,74.0,21,20.0,11,2,"-0,23","32,7",24,"8,8","0,44",1.0,"0,05","-1,28","1,66",35.0,34.0,7.0,5.0,"41,7",0.0,49.0,44.0,25,10.0,0.0,3.0,0.0,1.0,63.0,19.0,Left Winger,178.0,30000000.0,74.0,71.0,86.0,1.0641891891891893,2.0777027027027026,Winger,transfermarkt,True,1.0,0.40540540540540543,0.15202702702702703,2.635135135135135,8.66554054054054,21.638513513513512,1.5709459459459458,0.5067567567567567,0.20270270270270271,0.0,0.0,0.0,5.726351351351352,3.6993243243243246,73.33333333333334,92.0,74.83935742971887,100.0,93.0,0.0,82.7777108433735
Bundesliga,2425,Dortmund,Julien Duranville,BEL,"FW,MF",18.0,2006.0,12,2,283,"3,1",0,0,0,0,0,0,3,0,"0,2","0,2","0,3","0,6",16.0,7.0,33.0,0,0,0,0,0,"0,08","0,1","0,18","0,08","0,18","3,1","-0,2","-0,2","0,05","17,7",0.0,0,0,0,0,0,5.0,"1,59",2,40,"0,64",3.0,0,1.0,"-0,3","0,9",1.0,7.0,3.0,"42,9",26.0,15.0,"57,7",1.0,7.0,47.0,40.0,"85,1",84.0,59.0,"70,2",171.0,856.0,"0,3",84.0,0.0,0.0,0.0,2.0,59.0,0.0,0.0,13.0,1.0,0.0,83.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,"0,32",0.0,4.0,0.0,3.0,0.0,0.0,7.0,"2,21",1.0,1.0,0.0,2.0,1.0,1.0,50,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,9.0,9.0,102.0,15.0,6.0,16.0,412.0,781.0,33.0,109.0,30.0,12.0,40,12.0,40,93.0,17.0,8.0,2.0,135.0,36.0,135.0,"9,2",24,0.0,51.0,2,18.0,10,17,"-0,1","4,9","3,5","1,4","0,45",-2.0,"-0,64","-1,35","1,42",4.0,6.0,1.0,0.0,0,0.0,13.0,7.0,10,0.0,0.0,2.0,0.0,1.0,5.0,0.0,Left Winger,173.0,6000000.0,67.0,71.0,87.0,0.31802120141342755,0.9540636042402828,Winger,transfermarkt,False,1.0,0.0,0.0,1.5901060070671378,9.540636042402827,18.763250883392228,0.9540636042402828,0.0,0.9540636042402828,0.0,0.0,0.0,5.088339222614841,2.2261484098939928,80.0,38.67857142857143,49.40763052208835,93.07217847769027,93.0,-3.0,60.296046220879006
Bundesliga,2425,Dortmund,Kjell-Arik Wätjen,GER,MF,18.0,2006.0,2,0,16,"0,2",0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"0,2",0,0,,,0.0,,,0,0,0,0.0,0,0,,0,0.0,0,0.0,0,0,0.0,0.0,0.0,,3.0,1.0,"33,3",0.0,0.0,4.0,2.0,50,8.0,3.0,"37,5",16.0,42.0,0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,14.0,0.0,5.0,0.0,0.0,,0.0,,3.0,0.0,5.0,2.0,12.0,4.0,12.0,"0,5",8,0.0,,0,8.0,2,9,"-2,11",0,"0,3","-0,3","-1,56",-1.0,"-5,63","-6,25",2,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,0.0,0.0,CM,heuristic,False,1.0,0.0,0.0,0.0,0.0,16.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,29.142857142857142,25.666666666666664,75.13435039370079,93.0,-3.0,45.491581130483695
Bundesliga,2425,Dortmund,Maximilian Beier,GER,"FW,MF",21.0,2002.0,29,17,1591,"17,7",8,5,13,8,0,0,2,0,"7,7","7,7","3,3",11,24.0,33.0,124.0,"0,45","0,28","0,74","0,45","0,74","0,44","0,19","0,62","0,44","0,62","17,7","0,3","0,3","0,18","12,6",0.0,"0,19","0,62",8,0,0,42.0,"2,38",13,31,"0,74",13.0,5,3.0,"1,7","2,5",24.0,9.0,5.0,"55,6",100.0,70.0,70,14.0,33.0,240.0,187.0,"77,9",413.0,291.0,"70,5",852.0,3569.0,"3,3",413.0,0.0,0.0,0.0,22.0,291.0,4.0,0.0,16.0,13.0,0.0,396.0,0.0,1.0,10.0,0.0,0.0,0.0,5.0,1.0,1.0,7.0,"0,4",4.0,3.0,0.0,38.0,4.0,6.0,55.0,"3,11",15.0,14.0,1.0,31.0,19.0,12.0,"38,7",14.0,1.0,7.0,6.0,8.0,11.0,25.0,16.0,32.0,12.0,9.0,338.0,26.0,39.0,24.0,748.0,1481.0,124.0,423.0,51.0,22.0,"43,1",27.0,"52,9",308.0,88.0,73.0,16.0,618.0,245.0,618.0,52,55,6.0,75.0,17,27.0,12,1,"-0,03","31,2",22,"9,3","0,52",14.0,"0,79","0,42","1,55",38.0,24.0,20.0,23.0,"53,5",0.0,16.0,16.0,17,7.0,0.0,9.0,0.0,0.0,49.0,16.0,Centre-Forward,185.0,40000000.0,72.0,70.0,80.0,1.3576367064739159,1.8101822752985544,Winger,heuristic,True,1.0,0.4525455688246386,0.28284098051539913,2.3758642363293525,2.884978001257071,16.46134506599623,1.4142049025769956,0.39597737272155875,0.11313639220615965,0.0,0.0,0.0,1.3576367064739159,3.11125078566939,60.0,85.39285714285714,66.06425702811245,100.0,93.0,0.0,75.83784423407917
Bundesliga,2425,Eint Frankfurt,Can Uzun,TUR,"MF,FW",18.0,2005.0,20,6,675,"7,5",4,1,5,4,0,0,1,0,3,3,"1,1","4,1",11.0,42.0,45.0,"0,53","0,13","0,67","0,53","0,67","0,4","0,15","0,55","0,4","0,55","7,5",1,1,"0,11","16,3",0.0,"0,15","0,36",4,0,0,27.0,"3,6",11,"40,7","1,47",25.0,1,4.0,"-0,1","1,1",14.0,30.0,17.0,"56,7",113.0,99.0,"87,6",18.0,42.0,134.0,116.0,"86,6",299.0,239.0,"79,9",1135.0,3821.0,"1,1",299.0,2.0,2.0,0.0,11.0,239.0,0.0,6.0,18.0,10.0,1.0,289.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,"0,4",2.0,1.0,2.0,24.0,3.0,6.0,38.0,"5,06",9.0,9.0,0.0,10.0,5.0,5.0,50,3.0,0.0,1.0,5.0,1.0,4.0,10.0,4.0,11.0,13.0,4.0,265.0,14.0,19.0,11.0,523.0,1368.0,45.0,315.0,22.0,11.0,50,9.0,"40,9",174.0,31.0,33.0,4.0,395.0,191.0,395.0,"22,1",34,0.0,66.0,6,20.0,14,13,"0,05","15,3","11,2","4,1","0,54",11.0,"1,47","1,05","1,4",18.0,7.0,3.0,5.0,"62,5",0.0,18.0,16.0,8,1.0,0.0,0.0,0.0,0.0,31.0,4.0,Attacking Midfield,186.0,45000000.0,70.0,74.0,85.0,1.8666666666666667,1.4666666666666666,AM,transfermarkt,True,1.0,0.5333333333333333,0.13333333333333333,3.6,2.933333333333333,31.866666666666667,1.3333333333333335,0.13333333333333333,0.13333333333333333,0.0,0.4,0.0,1.4666666666666666,5.066666666666666,80.0,52.67857142857143,64.80769230769232,100.0,93.0,-3.0,70.36524725274725
