league,season,team,player_name,nation,position,age,date_of_birth,Playing Time_MP,Playing Time_Starts,minutes,Playing Time_90s,goals,assists,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,yellow_cards,red_cards,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,np_xg,xg,xa,np_goals,key_passes,xg_chain,xg_buildup,key_passes_per90,def_actions_per90,standard_position,position_source,is_official,data_completeness
Ligue 1,2425,Montpellier,Khalil Fayad,FRA,"MF,FW",20.0,2004.0,20,10,1028,11.4,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,1.0423028054647148,1.0423028054647148,0.2745409663766622,0,7,2.9539879066869617,1.845834611915052,0.6128404669260701,0.0,Winger,heuristic,True,1.0
Ligue 1,2425,Montpellier,Nicolas Pays,FRA,"MF,FW",20.0,2003.0,9,4,447,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.995170084759593,0.995170084759593,0.3132614018395543,0,3,1.9735821234062316,0.7846841122955084,0.6040268456375839,0.0,Winger,heuristic,False,1.0
Ligue 1,2425,Montpellier,Othmane Maamma,MAR,MF,18.0,2005.0,12,2,361,4.0,1,1,2,1,0,0,1,0,0.25,0.25,0.5,0.25,0.5,0.971425167284906,0.971425167284906,0.6859283857047558,1,3,1.5663241678848865,0.2421865947544574,0.7479224376731303,0.0,AM,heuristic,False,1.0
Ligue 1,2425,Montpellier,Rabby Nzingoula,FRA,MF,18.0,2005.0,27,20,1689,18.8,1,0,1,1,0,0,11,0,0.05,0.0,0.05,0.05,0.05,1.5669959178194404,1.5669959178194404,1.0147319920361042,1,8,4.483278463594616,2.8973995316773653,0.42628774422735344,0.0,AM,heuristic,True,1.0
Ligue 1,2425,Montpellier,Simon Cara,FRA,FW,19.0,2005.0,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,False,1.0
Ligue 1,2425,Montpellier,Yanis Issoufou,FRA,MF,17.0,2006.0,4,1,77,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0685620512813329,0.0685620512813329,0.0,0,0,0.151347167789936,0.0827851165086031,0.0,0.0,CM,heuristic,False,1.0
Ligue 1,2425,Nantes,Bahereba Guirassy,FRA,MF,17.0,2006.0,19,2,348,3.9,2,0,2,2,0,0,0,0,0.52,0.0,0.52,0.52,0.52,0.8016492705792189,0.8016492705792189,0.0689417738467454,2,2,1.0242509078234434,0.3083529584109783,0.5172413793103449,0.0,AM,heuristic,False,1.0
Ligue 1,2425,Nantes,Dehmaine Assoumani,FRA,FW,19.0,2005.0,12,0,98,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0473530506715178,0.0473530506715178,1.2690088376402855,0,5,1.1075081024318931,0.468676446005702,4.591836734693878,0.0,Winger,heuristic,False,1.0
Ligue 1,2425,Nantes,Johann Lepenant,FRA,MF,21.0,2002.0,29,23,2048,22.8,2,1,3,2,0,0,3,0,0.09,0.04,0.13,0.09,0.13,1.9494086122140288,1.9494086122140288,1.3845457695424557,2,9,6.8065758012235165,3.7388557083904734,0.3955078125,0.0,AM,heuristic,True,1.0
Ligue 1,2425,Nantes,Louis Leroux,FRA,"MF,DF",18.0,2006.0,16,8,816,9.1,2,1,3,2,0,0,1,0,0.22,0.11,0.33,0.22,0.33,1.907527547329664,1.907527547329664,1.3230022946372628,2,11,5.996318428777158,3.4117516949772835,1.2132352941176472,0.0,AM,heuristic,True,1.0
Ligue 1,2425,Nantes,Matthis Abline,FRA,FW,21.0,2003.0,34,33,2768,30.8,9,2,11,8,1,1,3,0,0.29,0.07,0.36,0.26,0.33,8.705237116664648,9.465332236140966,4.202982425689697,8,26,15.98995957430452,4.608626442961395,0.8453757225433527,0.0,Winger,heuristic,True,1.0
Ligue 1,2425,Nice,Amidou Doumbouya,FRA,MF,16.0,2007.0,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0661374777555465,0.0661374777555465,0.0,0.0,CM,heuristic,False,1.0
Ligue 1,2425,Nice,Antoine Mendy,SEN,"DF,MF",20.0,2004.0,18,8,825,9.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.895209914073348,0.895209914073348,0.0798809472471475,0,2,3.4466172512620687,3.302452316507697,0.21818181818181817,0.0,AM,heuristic,True,1.0
Ligue 1,2425,Nice,Badredine Bouanani,ALG,"MF,FW",19.0,2004.0,26,11,1099,12.2,3,3,6,2,1,1,2,0,0.25,0.25,0.49,0.16,0.41,2.0703648291528225,2.8304600082337856,2.791287649422884,2,21,7.888569585978985,4.111181752756238,1.7197452229299361,0.0,Winger,heuristic,True,1.0
Ligue 1,2425,Nice,Bernard Nguene,CMR,FW,17.0,2006.0,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,False,1.0
Ligue 1,2425,Nice,Issiaga Camara,GUI,MF,19.0,2005.0,4,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2139137536287307,0.2139137536287307,0.0,0.0,CM,heuristic,False,1.0
Ligue 1,2425,Nice,Mohamed Ali Cho,FRA,"FW,MF",20.0,2004.0,27,21,1621,18.0,3,4,7,3,0,0,2,0,0.17,0.22,0.39,0.17,0.39,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,True,1.0
Ligue 1,2425,Nice,Rareş Ilie,ROU,MF,21.0,2003.0,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Ligue 1,2425,Nice,Tom Louchet,FRA,"DF,MF",21.0,2003.0,22,7,775,8.6,1,0,1,1,0,0,1,0,0.12,0.0,0.12,0.12,0.12,0.6091681867837906,0.6091681867837906,1.547832392156124,1,15,5.570942502468824,4.350269891321659,1.7419354838709677,0.0,AM,heuristic,True,1.0
Ligue 1,2425,Nice,Victor Orakpo,NGA,FW,18.0,2006.0,4,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1953250356018543,0.1953250356018543,0.0,0,0,0.2707491554319858,0.0754241198301315,0.0,0.0,Winger,heuristic,False,1.0
Ligue 1,2425,Nice,Youssoufa Moukoko,GER,FW,19.0,2004.0,11,2,204,2.3,2,1,3,2,0,0,0,0,0.88,0.44,1.32,0.88,1.32,1.954333445057273,1.954333445057273,0.5433806255459785,2,5,3.0557323321700096,0.6447144765406847,2.2058823529411766,0.0,Winger,heuristic,False,1.0
Ligue 1,2425,Paris Saint-Germain,Bradley Barcola,FRA,FW,21.0,2002.0,34,27,2181,24.2,14,10,24,14,0,0,2,0,0.58,0.41,0.99,0.58,0.99,15.342696774750948,15.342696774750948,9.934232400730252,14,50,34.758061334490776,14.240355039946737,2.063273727647868,0.0,Winger,heuristic,True,1.0
Ligue 1,2425,Paris Saint-Germain,Désiré Doué,FRA,"MF,FW",19.0,2005.0,31,18,1730,19.2,6,6,12,6,0,0,1,0,0.31,0.31,0.62,0.31,0.62,6.107718924060464,6.107718924060464,9.995779056102036,6,55,23.308736577630043,10.87196858227253,2.8612716763005777,0.0,Winger,heuristic,True,1.0
Ligue 1,2425,Paris Saint-Germain,Ibrahim Mbaye,SEN,FW,16.0,2008.0,9,4,340,3.8,1,1,2,1,0,0,0,0,0.26,0.26,0.53,0.26,0.53,2.598383247852325,2.598383247852325,0.8271698653697968,1,3,4.739302329719067,1.3536161556839943,0.7941176470588235,0.0,Winger,heuristic,False,1.0
Ligue 1,2425,Paris Saint-Germain,João Neves,POR,"MF,DF",19.0,2004.0,29,22,1844,20.5,3,8,11,3,0,0,1,0,0.15,0.39,0.54,0.15,0.54,3.853865841403604,3.853865841403604,5.1189155131578445,3,33,22.41386966779828,16.048299852758646,1.6106290672451193,0.0,AM,heuristic,True,1.0
Ligue 1,2425,Paris Saint-Germain,Senny Mayulu,FRA,MF,18.0,2006.0,20,8,808,9.0,2,2,4,2,0,0,1,0,0.22,0.22,0.45,0.22,0.45,3.166915876790881,3.166915876790881,2.5530254524201155,2,12,11.970732416957617,7.211665321141481,1.3366336633663365,0.0,AM,heuristic,True,1.0
Ligue 1,2425,Paris Saint-Germain,Warren Zaïre-Emery,FRA,"MF,DF",18.0,2006.0,29,23,2050,22.8,1,2,3,1,0,0,3,0,0.04,0.09,0.13,0.04,0.13,2.158170478418469,2.158170478418469,2.057341150939465,1,18,21.90424995869398,18.82626821100712,0.7902439024390244,0.0,AM,heuristic,True,1.0
Ligue 1,2425,Reims,Amadou Koné,MLI,MF,19.0,2005.0,24,17,1293,14.4,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.6375932982191443,0.6375932982191443,0.4133790861815214,0,8,3.436397861689329,2.664161939173937,0.5568445475638051,0.0,AM,heuristic,True,1.0
Ligue 1,2425,Reims,Ange Martial Tia,MLI,MF,17.0,2006.0,6,2,171,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Ligue 1,2425,Reims,Eloge Zabi,CIV,MF,17.0,2006.0,2,0,18,0.2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Ligue 1,2425,Reims,Gabriel Moscardo,BRA,MF,18.0,2005.0,6,0,84,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1503106001764536,0.1503106001764536,0.0,0,0,0.2514663282781839,0.1011557281017303,0.0,0.0,CM,heuristic,False,1.0
Ligue 1,2425,Reims,Hafiz Ibrahim,NGA,FW,18.0,2005.0,11,2,391,4.3,0,1,1,0,0,0,2,1,0.0,0.23,0.23,0.0,0.23,0.6023261696100235,0.6023261696100235,0.4310402050614357,0,4,1.41164605692029,0.4249996766448021,0.9207161125319694,0.0,Winger,heuristic,False,1.0
Ligue 1,2425,Reims,Ike Orazi,IRL,FW,17.0,2007.0,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,False,1.0
Ligue 1,2425,Reims,John Joe,IRL,MF,20.0,2003.0,13,5,545,6.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Ligue 1,2425,Reims,Mamadou Diakhon,SEN,"MF,FW",18.0,2005.0,28,5,858,9.5,2,1,3,2,0,0,2,0,0.21,0.1,0.31,0.21,0.31,1.4058566391468048,1.4058566391468048,0.870643574744463,2,13,3.4722296241670847,1.5195153458043933,1.3636363636363638,0.0,Winger,heuristic,True,1.0
Ligue 1,2425,Reims,Martin Adeline,FRA,MF,20.0,2003.0,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0583196207880973,0.0583196207880973,0.0,0.0,CM,heuristic,False,1.0
Ligue 1,2425,Reims,Mohamed Bamba,CIV,MF,19.0,2004.0,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Ligue 1,2425,Reims,Nhoa Sangui,FRA,"DF,MF",18.0,2006.0,26,10,1158,12.9,0,2,2,0,0,0,3,0,0.0,0.16,0.16,0.0,0.16,0.1100270971655845,0.1100270971655845,0.5577920638024807,0,5,3.8499816497787833,3.281405984424054,0.38860103626943004,0.0,AM,heuristic,True,1.0
Ligue 1,2425,Reims,Niama Sissoko,MLI,FW,18.0,2005.0,4,0,47,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1385118328034877,0.1385118328034877,0.0,0,0,0.1385118328034877,0.0,0.0,0.0,Winger,heuristic,False,1.0
Ligue 1,2425,Reims,Oumar Diakité,CIV,FW,20.0,2003.0,26,20,1628,18.1,4,1,5,4,0,1,6,0,0.22,0.06,0.28,0.22,0.28,5.367392040789127,6.127487167716026,1.737616403028369,4,11,10.243458840996029,4.357268048450351,0.6081081081081081,0.0,Winger,heuristic,True,1.0
Ligue 1,2425,Reims,Valentin Atangana Edoa,FRA,MF,18.0,2005.0,34,33,2854,31.7,1,0,1,1,0,0,7,0,0.03,0.0,0.03,0.03,0.03,2.348549478687346,2.348549478687346,0.7703639874234796,1,11,9.190190229564903,6.536836812272668,0.34688156972669937,0.0,AM,heuristic,True,1.0
Ligue 1,2425,Reims,Yaya Kader Fofana,MLI,"MF,FW",20.0,2004.0,12,8,634,7.0,1,1,2,1,0,0,4,0,0.14,0.14,0.28,0.14,0.28,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,True,1.0
Ligue 1,2425,Rennes,Andrés Gómez,COL,MF,21.0,2002.0,17,2,381,4.2,3,0,3,3,0,0,1,0,0.71,0.0,0.71,0.71,0.71,1.506884654983878,1.506884654983878,0.1930977404117584,3,5,2.411046765744686,0.781275874003768,1.1811023622047243,0.0,AM,heuristic,False,1.0
Ligue 1,2425,Rennes,Ayanda Sishuba,BEL,MF,19.0,2005.0,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Ligue 1,2425,Rennes,Djaoui Cissé,FRA,MF,20.0,2004.0,14,14,1121,12.5,1,0,1,1,0,0,4,0,0.08,0.0,0.08,0.08,0.08,0.3633874543011188,0.3633874543011188,0.3757421318441629,1,6,7.660221703350544,7.1488517336547375,0.4817127564674398,0.0,AM,heuristic,True,1.0
Ligue 1,2425,Rennes,Henrik Meister,DEN,FW,20.0,2003.0,4,0,63,0.7,1,0,1,1,0,0,0,0,1.43,0.0,1.43,1.43,1.43,0.1125578759238123,0.1125578759238123,0.3763541877269745,1,2,0.4799482375383377,0.0,2.8571428571428568,0.0,Winger,heuristic,False,1.0
Ligue 1,2425,Rennes,Jordan James,WAL,MF,20.0,2004.0,23,14,1178,13.1,0,1,1,0,0,0,4,0,0.0,0.08,0.08,0.0,0.08,0.7698334716260433,0.7698334716260433,1.593195166438818,0,23,6.49567412212491,5.053157513961196,1.7572156196943973,0.0,AM,heuristic,True,1.0
Ligue 1,2425,Rennes,Kader Meïté,FRA,FW,16.0,2007.0,12,5,544,6.0,2,0,2,2,0,0,0,0,0.33,0.0,0.33,0.33,0.33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,False,1.0
Ligue 1,2425,Rennes,Kazeem Olaigbe,BEL,"MF,FW",21.0,2003.0,10,3,299,3.3,0,2,2,0,0,0,0,0,0.0,0.6,0.6,0.0,0.6,0.2323513310402631,0.2323513310402631,2.37851420417428,0,15,4.121159626170993,1.8357375599443917,4.51505016722408,0.0,Winger,heuristic,False,1.0
Ligue 1,2425,Rennes,Mahamadou Nagida,CMR,MF,19.0,2005.0,12,4,430,4.8,2,0,2,2,0,0,1,0,0.42,0.0,0.42,0.42,0.42,1.9573543146252632,1.9573543146252632,0.2291842773556709,2,3,3.0680843889713287,0.9836465753614902,0.627906976744186,0.0,AM,heuristic,False,1.0
Ligue 1,2425,Saint-Étienne,Ayman Aiki,FRA,MF,19.0,2005.0,5,1,127,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1384256929159164,0.1384256929159164,0.0184057801961898,0,1,0.1568314731121063,0.0,0.7086614173228346,0.0,AM,heuristic,False,1.0
Ligue 1,2425,Saint-Étienne,Ben Old,NZL,"MF,FW",21.0,2002.0,13,4,528,5.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.067740261554718,1.067740261554718,0.6837401520460844,0,8,2.2481454219669104,0.6089571844786406,1.3636363636363638,0.0,Winger,heuristic,False,1.0
Ligue 1,2425,Saint-Étienne,Djylian N'Guessan,FRA,FW,15.0,2008.0,8,3,181,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.440093819051981,0.440093819051981,0.3063550814986229,0,2,0.8650475963950157,0.3506407737731933,0.9944751381215469,0.0,Winger,heuristic,False,1.0
Ligue 1,2425,Saint-Étienne,Igor Miladinović,SRB,MF,21.0,2003.0,3,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Ligue 1,2425,Saint-Étienne,Jibril Othman,TUN,FW,20.0,2004.0,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,False,1.0
Ligue 1,2425,Saint-Étienne,Lucas Stassin,BEL,FW,19.0,2004.0,28,23,1887,21.0,12,4,16,12,0,0,4,0,0.57,0.19,0.76,0.57,0.76,8.409047394990921,8.409047394990921,3.849006508477032,12,18,12.509913020767272,3.665977276861668,0.8585055643879173,0.0,Winger,heuristic,True,1.0
Ligue 1,2425,Saint-Étienne,Mathis Amougou,FRA,MF,18.0,2006.0,17,9,859,9.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,True,1.0
Ligue 1,2425,Strasbourg,Abdoul Ouattara,FRA,"MF,FW",18.0,2005.0,17,3,471,5.2,1,1,2,1,0,0,1,0,0.19,0.19,0.38,0.19,0.38,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,False,1.0
Ligue 1,2425,Strasbourg,Andrey Santos,BRA,MF,20.0,2004.0,32,32,2855,31.7,10,3,13,10,0,0,8,0,0.32,0.09,0.41,0.32,0.41,6.474336503073573,6.474336503073573,3.321616545319557,10,27,16.746761897578835,11.464045824483035,0.851138353765324,0.0,AM,heuristic,True,1.0
Ligue 1,2425,Strasbourg,Caleb Wiley,USA,"MF,DF",19.0,2004.0,6,3,266,3.0,0,1,1,0,0,0,1,0,0.0,0.34,0.34,0.0,0.34,0.0871211290359497,0.0871211290359497,0.4157076366245746,0,2,0.6362759806215763,0.170904491096735,0.6766917293233082,0.0,AM,heuristic,False,1.0
Ligue 1,2425,Strasbourg,Diego Moreira,BEL,"MF,DF",19.0,2004.0,32,29,2568,28.5,2,7,9,2,0,0,4,1,0.07,0.25,0.32,0.07,0.32,2.415392654016614,2.415392654016614,7.743981936946511,2,30,16.037069555372,8.564426464959979,1.0514018691588785,0.0,AM,heuristic,True,1.0
Ligue 1,2425,Strasbourg,Dilane Bakwa,FRA,MF,21.0,2002.0,30,29,2497,27.7,6,8,14,6,0,0,4,0,0.22,0.29,0.5,0.22,0.5,4.851562971249223,4.851562971249223,7.727343019098043,6,48,16.848572304472327,8.867653537541628,1.7300760913095714,0.0,AM,heuristic,True,1.0
Ligue 1,2425,Strasbourg,Emanuel Emegha,NED,FW,21.0,2003.0,27,27,2293,25.5,14,3,17,14,0,0,5,0,0.55,0.12,0.67,0.55,0.67,17.624735414981842,17.624735414981842,1.9993709102272987,14,18,21.057025346904997,3.164751287549734,0.7064980375054514,0.0,Winger,heuristic,True,1.0
Ligue 1,2425,Strasbourg,Félix Lemaréchal,FRA,"MF,FW",20.0,2003.0,27,20,1779,19.8,4,3,7,4,0,0,2,0,0.2,0.15,0.35,0.2,0.35,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,True,1.0
Ligue 1,2425,Strasbourg,Guela Doué,CIV,"DF,MF",21.0,2002.0,32,30,2717,30.2,1,2,3,1,0,0,7,0,0.03,0.07,0.1,0.03,0.1,0.9880996765568852,0.9880996765568852,0.9500086214393376,1,11,8.96327892690897,8.567401656880975,0.3643724696356275,0.0,AM,heuristic,True,1.0
Ligue 1,2425,Strasbourg,Habib Diarra,SEN,"MF,FW",20.0,2004.0,30,27,2352,26.1,4,5,9,2,2,2,6,0,0.15,0.19,0.34,0.08,0.27,2.0669464487582445,3.587136687710881,5.707039427012205,2,27,12.043475123122334,6.721917923539877,1.0331632653061225,0.0,Winger,heuristic,True,1.0
Ligue 1,2425,Strasbourg,Ismaël Doukouré,FRA,"DF,MF",21.0,2003.0,31,31,2639,29.3,1,1,2,1,0,0,7,0,0.03,0.03,0.07,0.03,0.07,0.661684188991785,0.661684188991785,1.2588393911719322,1,9,12.319075230509045,11.352039460092785,0.30693444486547933,0.0,AM,heuristic,True,1.0
Ligue 1,2425,Strasbourg,Junior Mwanga,FRA,MF,21.0,2003.0,8,2,296,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.369440147653222,1.369440147653222,1.6665557697415352,1,9,4.944672940298915,2.9164337776601315,2.736486486486487,0.0,AM,heuristic,False,1.0
Ligue 1,2425,Strasbourg,Jérémy Sebas,MTQ,MF,21.0,2003.0,13,1,190,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Ligue 1,2425,Strasbourg,Milos Lukovic,SRB,FW,18.0,2005.0,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,False,1.0
Ligue 1,2425,Strasbourg,Pape Daouda Diongue,SEN,MF,18.0,2006.0,9,1,78,0.9,1,0,1,1,0,0,0,0,1.15,0.0,1.15,1.15,1.15,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Ligue 1,2425,Strasbourg,Samuel Amo-Ameyaw,ENG,MF,18.0,2006.0,9,3,320,3.6,2,0,2,2,0,0,0,0,0.56,0.0,0.56,0.56,0.56,0.0327474772930145,0.0327474772930145,0.0393431074917316,0,1,0.0720905885100364,0.0,0.28125,0.0,AM,heuristic,False,1.0
Ligue 1,2425,Strasbourg,Valentín Barco,ARG,MF,20.0,2004.0,14,14,1157,12.9,0,2,2,0,0,0,2,0,0.0,0.16,0.16,0.0,0.16,0.2852184399962425,0.2852184399962425,0.4266058169305324,0,6,0.8868219666182995,0.6660768240690231,0.46672428694900603,0.0,AM,heuristic,True,1.0
Ligue 1,2425,Strasbourg,Óscar Perea,COL,MF,18.0,2005.0,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0106820613145828,0.0106820613145828,0.0,0,0,0.1107083857059478,0.100026324391365,0.0,0.0,CM,heuristic,False,1.0
Ligue 1,2425,Toulouse,Edhy Zuliani,FRA,MF,19.0,2004.0,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Ligue 1,2425,Toulouse,Jaydee Canvot,FRA,"DF,MF",18.0,2006.0,18,12,1106,12.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2417431576177477,0.2417431576177477,0.4410763494670391,0,4,3.721827119588852,3.361432507634163,0.325497287522604,0.0,AM,heuristic,True,1.0
Ligue 1,2425,Toulouse,Noah Edjouma,FRA,MF,18.0,2005.0,10,1,171,1.9,2,0,2,2,0,0,0,1,1.05,0.0,1.05,1.05,1.05,1.8039352148771288,1.8039352148771288,0.0400890223681926,2,1,1.7529216669499874,0.4100388400256634,0.5263157894736842,0.0,AM,heuristic,False,1.0
Ligue 1,2425,Toulouse,Rafik Messali,FRA,MF,21.0,2003.0,13,5,456,5.1,0,1,1,0,0,0,0,0,0.0,0.2,0.2,0.0,0.2,0.2653466807678342,0.2653466807678342,1.3155864290893078,0,11,1.991558806039393,1.5136390486732123,2.1710526315789473,0.0,AM,heuristic,False,1.0
Bundesliga,2425,Augsburg,Arne Engels,BEL,FW,20.0,2003.0,1,1,79,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.6035945415496826,0.6035945415496826,0.0,0,0,0.4761271476745605,0.0,0.0,0.0,Winger,heuristic,False,1.0
Bundesliga,2425,Augsburg,Mert Kömür,GER,MF,19.0,2005.0,20,5,654,7.3,2,1,3,2,0,0,1,0,0.28,0.14,0.41,0.28,0.41,1.2769564669579268,1.2769564669579268,1.6666105622425675,2,13,1.704361530020833,0.2651289878413081,1.7889908256880733,0.0,AM,heuristic,True,1.0
Bundesliga,2425,Augsburg,Yusuf Kabadayı,GER,FW,20.0,2004.0,5,0,71,0.8,1,0,1,1,0,0,0,0,1.27,0.0,1.27,1.27,1.27,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,False,1.0
Bundesliga,2425,Bayern Munich,Aleksandar Pavlovic,GER,MF,20.0,2004.0,21,18,1451,16.1,1,0,1,1,0,0,2,0,0.06,0.0,0.06,0.06,0.06,0.6988183669745922,0.6988183669745922,0.249738996848464,1,7,13.761382356286047,13.515540704131126,0.43418332184700204,0.0,AM,heuristic,True,1.0
Bundesliga,2425,Bayern Munich,Arijon Ibrahimović,GER,MF,18.0,2005.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Bundesliga,2425,Bayern Munich,Gabriel Vidovic,CRO,MF,20.0,2003.0,4,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2042607143521309,0.2042607143521309,0.0,0,0,0.2042607143521309,0.0,0.0,0.0,CM,heuristic,False,1.0
Bundesliga,2425,Bayern Munich,Jamal Musiala,GER,MF,21.0,2003.0,25,21,1798,20.0,12,2,14,12,0,0,3,0,0.6,0.1,0.7,0.6,0.7,11.052295371890068,11.052295371890068,5.645927414298058,12,41,23.51362369954586,10.554121501743792,2.052280311457175,0.0,AM,heuristic,True,1.0
Bundesliga,2425,Bayern Munich,Jonah Kusi-Asare,SWE,FW,17.0,2007.0,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0714672058820724,0.0714672058820724,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,False,1.0
Bundesliga,2425,Bayern Munich,Mathys Tel,FRA,MF,19.0,2005.0,8,2,256,2.8,0,1,1,0,0,0,0,0,0.0,0.35,0.35,0.0,0.35,2.0383324064314365,2.799501243978739,2.507141198962927,1,14,5.105695888400078,1.6562889069318771,4.921875,0.0,AM,heuristic,False,1.0
Bundesliga,2425,Bochum,Aliou Badara Baldé,GUI,FW,21.0,2002.0,5,0,91,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,False,1.0
Bundesliga,2425,Bochum,Mats Pannewig,GER,MF,19.0,2004.0,14,2,267,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.3752986444160342,0.3752986444160342,0.0683701187372207,0,1,0.8740467093884945,0.5063304528594017,0.33707865168539325,0.0,AM,heuristic,False,1.0
